DATETIME_OCCURRED,INC_ID,VEHICLE_ID,ROUTE,DELAY_MINUTES,SYMP_SYMPTOM,DESCRIPTION
10/31/2017 10:02:00 PM,2335429,3701,N,10,0160,THE CURB SIDE TAG TIRE IS FLAT.
10/31/2017 4:31:00 PM,2335351,6216,SKIP,55,0022,RE-GEN AND CHECK ENG LITES ARE ON / BO MAINT SAID EVERYTHING IS NORMAL / OP IS ST AT BDWY/GRINELL / BO MAINT / TRUCK WILL MEET OP / OP WILL RUN RTE LATE / OP WILL WRITE UP IN DOT B
10/31/2017 6:21:00 PM,2335346,6297,3,18,0160,LOW FRONT TIRE
10/31/2017 6:06:00 PM,2335336,3912,46,36,0610,ENGINE STALL -36 MIN
10/31/2017 1:15:00 PM,2335193,6084,15,8,0022,ST/CHECK ENG WITH ALARMý BUS IS LOSING POWER/ AT TAMARACý RESET BY SHUTTING THE BUS DOWN AND RESTARTINGý CONTINUING IN ROUTE
10/31/2017 11:21:00 AM,2335146,6183,50,24,0160,FLAT TIRES -24 MINS
10/31/2017 8:02:00 AM,2335102,6008,0,15,0022,CHECK ENGINEý DEF LIGHTý MIL LIGHT. T316 CHECKED BUS AT DUS. T316 STATED THE BUS NEEDS TO BE TRADED OUT. OPERATOR RUNNING THE SPACE LATE FROM DUS IN THE TRADE BUS.
10/31/2017 7:41:00 AM,2335063,5011,31,37,0110,BUS LEANS -37 MINS
10/31/2017 7:57:00 AM,2335056,6034,38,51,0505,BUS WILL NOT START. OPERATOR TRIED A REAR-ENGINE START AND THE BUS WILL NOT START. T316 RESPONDING. T316 CLEARED BUS TO CONTINUE BUT WILL NEED TO BE TRADED OUT. MLX 2 WILL TRADE TH
10/31/2017 5:33:00 AM,2334993,9353,39L,8,0030,BACKDOOR PROBLEM PER SIGNOUT/ DELAYED
10/31/2017 4:31:00 AM,2334894,6105,15,33,0038,ST/MIRROR POPPED OUT/ HANGING BY THE HEATER WIRE/ REPAIRED FOR NOW BUT NEEDS BETTER BOLTS TO HOLD THE MIRROR IN PLACEý WILL RUN THE TRIP LATE THROUGH DUS
10/30/2017 11:25:00 PM,2334852,5095,76,34,0610,BUS DIED; -34 MIN
10/30/2017 5:33:00 PM,2334750,1994,GS,24,0610,STALLED ST /S38/NLX 99/BO RR/TRK
10/30/2017 4:58:00 PM,2334744,6153,66,51,0505,NO START; -51 MIN
10/30/2017 3:33:00 PM,2334678,3902,JUMP,7,0620,OP STATES ENGINE STARTED VIBRATING/ CK ENGINE/ SOME FAN IS LOOSE/ UNSAFE TO DRIVE/ CONTACT DIV/ WILL WORK ON TRADE/ REPAIR TRUCK TO BUS/ BUS 3903 TO PU PAX/ BUS 5197 WILL PU SPACE
10/30/2017 3:18:00 PM,2334660,3938,483,89,0160,FLAT TIRE; -89 MIN
10/30/2017 2:08:00 PM,2334636,9370,83,18,0022,CHK ENG LIGHT AND ALARM//TRADED PULLED OUT LATE AT START TERMINAL LATE
10/30/2017 2:17:00 PM,2334629,5243,31,28,0022,CHECK ENGINE LIGHT; LOOP ON SPACE; -28 MIN
10/30/2017 9:12:00 AM,2334508,6193,1,38,0610,CHECK ENGINE LIGHT; DIED; -38 MIN
10/30/2017 8:36:00 AM,2334475,1630-R-2000,MALL,80,1335,BUS IS REGISTERING A LOW FUEL WARNING AT CIVIC CENTER. BUS WAS SENT BACK TO GARAGE
10/30/2017 5:09:00 AM,2334462,6188,52,179,0022,STOP ENGINE LIGHT; FIRE ALARM; TRADE; MISSED 2 TRIPS; -179 MIN
10/30/2017 6:55:00 AM,2334424,5089,11,72,0505,NO START; TRADE; -72 MIN
10/29/2017 11:36:00 PM,2334417,5132,21,25,0505,NO START; -25 MIN
10/30/2017 6:58:00 AM,2334394,LRV105,107,3,3123,NO HVAC IN LRV 105ý MECH COULD NOT GET IT TO COME ON. WILL ATTEMPT TO TRADE IF CARS AVAIL.   CAB B
10/30/2017 4:05:00 AM,2334333,5154,88,24,0610,NO CHARGE LIGHT; BUS SHUT DOWN; TRADE; -24 MIN
10/29/2017 5:32:00 PM,2334224,6079,121,60,0002,THERE IS SOME SORT OF BELL GOING OFF IN THE BUS. RE-SPACED TO 9MILE AFTER TRADE.
10/29/2017 3:43:00 PM,2334220,6313,42,119,0022,BOTHý THE CHECK ENGINE AND MIL LIGHT IS ON. THE SERVICE TRUCK MEET UP AT CENTRAL PARK PNR. THE RELIEF OPERATOR WAS RE-SPACED TO LEAVE 40TH/ARPT PNR AT 19:24.
10/29/2017 4:36:00 PM,2334168,5010,30,21,0030,REAR DOOR WON`T CLOSE; -21 MIN
10/29/2017 1:06:00 PM,2334088,5179,8,25,0160,FLAT TIRE; -25 MIN
10/29/2017 10:25:00 AM,2334027,5011,21,73,0505,NO START; SERVICE TRUCK; -73 MIN
10/29/2017 9:09:00 AM,2334010,3928,402L,43,0610,BUS DIED; TRADE; -43 MIN
10/29/2017 6:28:00 AM,2333953,6293,45,103,1020,RAMP WILL NOT STOW. OP RESET MASTERý NOT FIXED. BUS ST. PAX ACCOMMODATED BY FOLLOWER. BOARD OP WILL TRADE FROM GARAGE. 0839START LOSS ==103 MINUTES.
10/28/2017 10:07:00 PM,2333853,6136,66,30,0022,STOP ENGINE LIGHT; SERVICE TRUCK; -30 MIN
10/28/2017 6:05:00 PM,2333830,6069,105,25,0405,STEADY LEAK OUT OF TOP OF RADIATOR/T287 FIXED
10/28/2017 1:31:00 PM,2333767,6216,DASH,30,0022,CK ENG REG NEEDED. ORANGE FLASHING. ADV. BUS DIED AT PINE/TYLER S/T. RESP 222PM
10/28/2017 7:24:00 AM,2333742,1541,AA,30,0310,BIG AIR LEAK INSIDE/ LOW AIR ALARM/ LOOP 6 TO ASSIST/ CONTACT EAST/ WILL SEND A TRUCK TO CK BUS OUT/ BUS TO RUN RT LATE/ OLD BUS FIXED/ BACK TO DIVISION
10/28/2017 6:41:00 AM,2333641,6034,48,35,0505,NO START AT TERMINAL. BUS ST. LX 7 SENT. PAX ACCOMMODATED BY FOLLOWER. BUS DEADHEAD TO WELTON-13TH. LOSS 35 MINUTES.
10/27/2017 9:43:00 PM,2333511,2200,43,40,0505,NO START/TRUCK FIXED/FOLLOWER PASSED/RESPACE TO CTRL PK
10/27/2017 5:04:00 PM,2333433,9377,15L,58,0160,STREET SIDE OUTTER DUALLY / IS LOW/ DRIVE IN TO FRONT OF EAST METRO/ MECHANIC WILL LOOK AT IT/ ADVISE CUSTOMERS SLIGHT DELAY/ PAX OFF THE BUS/BUS FIXED/ BUS RESPACED TO DECATUR STA
10/27/2017 3:23:00 PM,2333360,LRV300,101,2,3100,WHT LIGHTS ALL LRVSý NO BLUE LIGHTS. KEY DOWN / UP CLEARED. OP ALSO SAYS TRK BRAKES WERE DEPLOYED BUT RE-SET AFTER KEY CYCLE. TRN- WAS MOVING INTO STA FROM TAIL TRK.   CAB A
10/27/2017 1:50:00 PM,2333359,LRV102,107,10,3100,BRAKES GRABBING LRV102Bý ALSO FLAT SPOTS. TRADING CONSIST W/LRX.20 AT PEORIA.   CAB B
10/27/2017 2:45:00 PM,2333358,LRV250,101,14,3100,TRAIN AT REST SPD. WHITE LIGHT BUT NO BLUE LIGHT. FAULT DID CLEAR BUT RETURNED. KEY DOWN / UP DID NOT CLEAR. TRADE W/ MARIP LRX.   CAB A
10/27/2017 3:08:00 PM,2333357,5115,12,52,0022,BUS DIED; -52 MIN
10/27/2017 10:15:00 AM,2333259,LRV138,107,15,3138,TCU AND BLOWER FAULTSý LRV138. AT RESTRICTEDý TRADED CONSIST AT FLORIDA.   CAB A
10/27/2017 7:46:00 AM,2333216,6291,21,93,0022,STOP ENGINE/ T-316 RESPONDING/ EXTRA BOARD OP WILL ASSIST/ TRADE OUT BAD BUS/ NEW BUS RESPACED TO AURORA METRO STATION/ 9:39 AM
10/27/2017 7:24:00 AM,2333165,9328,122X,9,0705,OPERATOR STATED THE TRANSMISSION WOULD NOT GO INTO NEUTRAL. OPERATOR ADVISED. OPERATOR GOT THE BUS INTO GEAR AND CONTINUED ON ROUTE LATE.
10/27/2017 5:22:00 AM,2333106,1655,MALL,5,0036,MALL MIDDLE DOOR WOULDN?T CLOSE //MECH COULDN?T REPAIR// TRADED PULLED OUT LATE// CONT
10/26/2017 8:01:00 PM,2332934,3850,JUMP,45,0310, -45 MINS AIR LEAK
10/26/2017 8:27:00 PM,2332932,6242,15,59,0022,MIL AND CHECK ENGINE/EM TRUCK MEET/TRADE/FOLLOWER PASSED/RESPACE TO DUS
10/26/2017 4:24:00 PM,2332869,3846-R-2000,JUMP,25,0305,LOW AIR PRESSURE -25 MINS
10/26/2017 3:53:00 PM,2332868,5027,67,72,0022,STOP ENGINE - 2 TRIPS
10/26/2017 3:52:00 PM,2332832,5077,12,2,0022,CHECK ENGN ALARM /NO LEAKS/FT TRD ON RT
10/26/2017 2:53:00 PM,2332757,LRV130,101,2,3135,HORNS AND BELLS DO NOT WORK ON B CAB TRIED THE BREAKER AND DID NOT RESET   CAB B
10/26/2017 12:42:00 PM,2332698,LRV226,101,14,3132,ILIFF FLY OVERý PRULP FAULT B-CLASS. TRAILING CAR WHEN HAPPENED. SWITCHED ENDSý NO FAULTS FOR NOW (LEADING LRV). AT 1:05PM FAULT CAME BACK. DROPPED TRIP TO OSAGE. REG OP PULLED OUT
10/26/2017 8:30:00 AM,2332653,6088,42,39,0405,COOLANT IS LEAKING OUT OF THE BUS AND THE BUS IS SMOKING. OPERATOR PULLED OVER. EM MAINTENANCE NOTIFIED AND SENDING A MECHANIC. MLX BLOCK 3 TRADING OUT THE BUS. FOLLOWER ACCOMMODAT
10/26/2017 10:16:00 AM,2332646,5124,27,15,0605,NO POWER -15 MINS
10/26/2017 9:57:00 AM,2332642,5041,205,16,0505,NO START -16 MINS
10/26/2017 4:28:00 AM,2332534,6120,0,61,0022,STOP ENGINE LIGHT WITH FLUID FLOWING OUT OF THE BACK OF THE BUS SANTA FE AND FLORIDA PLATTE T-TRUCK NOTIFIED RE-SPACED TO BROADWAY AND 14TH AT 5:59.
10/25/2017 2:38:00 PM,2332291,6072,65,85,0405,BUS HAS COOLANT LEAK / EM MAINT / TRUCK WILL MEET OP / OP WILL WRITE UP IN DOT BOOK / OP WILL ST SP 4:06P SOUTH MOOR PNR
10/25/2017 5:39:00 PM,2332286,LRV248,101,3,3100,B-CLASS WITH BRAKE LOCK UP. KEY DWN / UP CLEARED. THIS WAS A TRAILING LRV.   CAB A
10/25/2017 3:24:00 PM,2332283,6242,34,6,0022,CHECK ENGINE AND DIESEL EXHAUST LIGHT ON. T317 RESPONDING. T317 CLEARED THE OPERATOR TO CONTINUE ON ROUTE. SEE DVIR.
10/25/2017 5:05:00 PM,2332278,LRV294,101,15,3100,FRICTION BRAKE FAULT HAD TO CUT OUT ALL TRUCKS TO GET ROLLING DE BOARDED PAX AT LOUISIANA STN   CAB A
10/25/2017 3:05:00 PM,2332272,5017,29,19,0145,LOOSE LUG NUTS; AXEL GASKET LEAKING; DROPPED 1.5+ TRIPS; -50 MIN
10/25/2017 3:46:00 PM,2332270,5041,206,37,0505,NO START; -37 MIN
10/25/2017 4:49:00 PM,2332267,6165,31,21,0001,OPERATOR RUNNING LATE BECAUSE A DRINK SPILLED ON THE BUS IN THE DRIVER`S AREA. SEE DVIR. OPERATOR ADVISED.
10/25/2017 4:05:00 PM,2332241,LRV313,101,20,3100,LRV313 CLASS-A MAJOR FAULT. NO OTHER INFO ON VOD ACCORDING TO OP. CUT LRV IN STHMR PKT & CONTINUED W/2 CAR CONSIST.   CAB A
10/25/2017 3:49:00 PM,2332221,LRV215,101,3,3100,B-CLSSS FRICT BRK AND DRAGGING. KEY DOWN / UP CLEARED BUT CONTINUED TO RE APPEAR. B-TRK CUT OUT. CUT LRV SB OSAGE TO MARIP.   CAB A
10/25/2017 2:30:00 PM,2332185,LRV135,103,1,3114,OP. REPORTS DOOR STAYING OPEN. LOCKED OUT DOOR-12   CAB A
10/25/2017 12:09:00 PM,2332169,1518,AT,22,0605,SLOW /ST U/TUFFTS TO 9 MILE EMRR TRADE /MLX RUN SP LAT TO DIA 5 6290
10/25/2017 12:12:00 PM,2332134,5212,STMP,32,0505,ST/ NO STARTý NO CHARGE TO BO RR/ RESPACE 1250
10/25/2017 8:39:00 AM,2332068,5053,204,12,0022,LOOSE BELT/ WITH A CHECK ENGINE LIGHTý TO FTL
10/25/2017 5:52:00 AM,2331991,6023,44,74,0022,CHECK ENGINE LIGHT ON AND ALL OF THE EXTERIOR LIGHTS ARE FLASHING ON AND OFF. MECHANIC NOTIFIED MLX 17 WILL RUN TRIP FROM 40TH AND AIRPORT 7:13AM TO 7:39AM AND TRANSFER PASSENGERS
10/25/2017 6:27:00 AM,2331970,3654,FF,6,1020,LIFT WAS NOT DEPLOYING; NO ADA.
10/25/2017 5:52:00 AM,2331953,6244,0,104,0022,ST/ STOP ENGINE/ LOW COOLANT/ CHECK ENGINE/ NO LEAKS/ FAULTY SENSORSý TO PLATTE FOR TRADE @630A/ RESP TO DUS @759A
10/25/2017 5:03:00 AM,2331949,9389,15L,50,0405,INTERNAL COOLANT LEAK RE-SPACE TO 6:12
10/25/2017 5:28:00 AM,2331940,6278,21,7,0030,ST/ BACKDOOR WILL NOT CLOSEý RESET BY SHUTTING THE BUS OFF AND TURNING IT BACK ON
10/25/2017 5:17:00 AM,2331935,6249,0,48,0022,PARKING BRAKE ALARM/ PLUS LIGHTý AIRPRESSURE IS FINEý TRUCK TO MEET AT 635 AT DUS/ TO PLATTE FOR TRADE/ BATTERY ISSUES @649A/ RESPACE WITH TRADE TO ENGLE STATION 737A
10/25/2017 4:31:00 AM,2331805,6192,24,5,0705,TRANSMISSION PROBLEMý NO POWERý WHEN USING BRAKE BUS ROLLS BACKWARDý SHUTDOWN TO RESET/ GOOD BUS
10/24/2017 11:20:00 PM,2331788,6266,153,32,0022,STOP ENGINE LIGHT. RE-SPACED TO THE AURORA STN.
10/24/2017 10:19:00 PM,2331782,LRV146,103,5,3134,WAS GETTING TCU AND BLOWER FAULTS DID NOT CLEAR CUT IT OFF AND RAN WITH A TWO CAR FOR THE NIGHT   CAB A
10/24/2017 8:35:00 PM,2331778,3949,228,35,0022,ENGINE STALL -35 MINS
10/24/2017 6:58:00 PM,2331758,6291,15,8,0610,ST BUS DIEDýTHE CHECKýSTOPýMIL AND REGENT NEEDED LIGHTS WERE ONýT287ýBUS SENT TO THE GARAGE.
10/24/2017 6:54:00 PM,2331747,6142,31,65,0705,TRANS NO GO -65 MINS
10/24/2017 10:55:00 AM,2331514,3725,AB,21,0145,ST/ DRIVER`S SIDE TAG AXLE HAS A SEAL LEAKý TRADE/ DRIVE TO BO DIV
10/24/2017 10:06:00 AM,2331475,9383,15L,10,0405,OPERATOR STATED THERE IS A PINK SUBSTANCE LEAKING FROM THE ARTICULATED JOINT. T316 RESPONDING. PER T316 THE BUS IS LEAKING COOLANT. T316 CLEARED THE BUS TO CONTINUE ON ROUTE AND OP
10/24/2017 8:10:00 AM,2331420,6150,4,17,0022,WARNING LIGHT - NO CHARGE LOW VOLTAGE -17 MINS
10/24/2017 6:30:00 AM,2331411,6207,14,66,0022,CHECK ENGINE LIGHT -66 MINS
10/24/2017 6:17:00 AM,2331380,6153,100,23,0610,ENGINE STALLS NO START- 23 MINS
10/24/2017 6:18:00 AM,2331361,1651,MALL,11,0022,MALL BUS HAS WARNING LIGHTS AND ALARMS ON STOPPING IN AT RUNNING REPAIR BEFORE PULL-OUT. BUS PULLED OUT 11 MINS LATE
10/24/2017 5:19:00 AM,2331334,3913,403,18,0705,TRANS NO GO -18 MINS
10/23/2017 10:54:00 PM,2331165,6144,31,25,0405,COOLANT LEAK; TRADE; -25 MIN
10/23/2017 7:31:00 PM,2331111,3934,402L,24,0022,STOP ENGINELIGHT; SERVICE TRUCK; -24 MIN
10/23/2017 5:01:00 PM,2331042,5080,10,10,0505,NO START.
10/23/2017 5:27:00 PM,2331038,5082,44,3,0105,FRONT AIR BAG TOO LOW. OP CAUGHT BY FOLLOWER. OK TO TRANSFER PAX TO FOLLOWER AND SHORT TURN TO GARAGE FROM WARD RD . 3 MINUTES LOST.
10/23/2017 11:37:00 AM,2330888,1679,MALL,33,0036,TRADE FOR 1679/ RESPACE TO DUT FOR 1159A TRIP
10/23/2017 8:03:00 AM,2330796,5123,66,101,0405,COOLANT LEAK; SERVICE TRUCK; -101 MIN
10/23/2017 7:07:00 AM,2330780,3918,46,51,0610,LOW COOLANT; SERVICE TRUCK; -51 MIN
10/23/2017 7:06:00 AM,2330779,LRV262,101,3,3114,DOOR 1 ON LRV 262 LOCKED OUTý WOULD NOT CLOSE.   CAB A
10/23/2017 4:17:00 AM,2330724,6100,42,71,0022,LOW COOLANT WARNING ON BUS DIED AT UINTA AND 36TH. EAST METRO MECHANIC NOTIFIED. BUS WAS FIXED AND WILL PICK-UP SECOND TRIP FROM 40TH AND AIRPORT AT 5:29
10/23/2017 3:45:00 AM,2330707,LRV145,103,5,3138,TCU AND BLOWER FAULTS. KEPT CLEARING AND COMING BACK. TRADED OUT AT UNION W/LRX.   CAB B
10/23/2017 1:33:00 AM,2330657,6068,15,30,0022,CHECK ENGINEý MILý DEF LIGHTS ON BUS WILL TRADE AT GARAGE RAN TRIP LATE AFTER BUS TRADE
10/22/2017 3:04:00 PM,2330578,5258,66,41,0505,NO START; -41 MIN
10/22/2017 9:35:00 AM,2330496,6067,130,36,0405,LEAKING RED FLUID/ CALL RUNING REPAIR/ WILL SEND T-TRUCK/ CONTACT DIV./ WILL SEND EXTRA OP TO TRADE OUT. NEW BUS RESPACED TO CHAMBERS & YALE/ 10:35 AM
10/22/2017 7:56:00 AM,2330461,LRV119,107,2,3114,DOOR 1 ON LRV 119 WILL NOT LOCK OUT WHEN CLOSEDý HAD TO LOCK DOOR OUT USING S-11 SW.   CAB B
10/22/2017 12:46:00 AM,2330375,1532,AT,57,0305,LOW AIR AND ALARM ON BRAKE LIGHT ON // CALLED EM MAIN. WILL TAKE UP TRADE AND TRUCK TO CK OUT// NEW MECH IN TRUCK AND BUS TRADE NEITHER ONE KNEW WAY AROUND AIRPORT AND GOT LOST //
10/21/2017 10:30:00 PM,2330359,6064,15,80,0047,SLEEPERS AND HOT LUNCH/SCC MEET/NO LOOP AVAILABLE/MESS WAS TOO LARGE TO COVER AND WARN PAX/OP OFFERED TO CLEAN UP WITH CUSTODIAN MOP BUT THEY WANTED TO FINISH BATHROOM CLEANING AND
10/21/2017 3:49:00 PM,2330323,6147,21,10,0505,NO START; ENGINE NOT TURNING OVER; TDVMA ADVISED AND THEY ARE SENDING HELP; OPERATOR WAS ABLE TO GET STARTED; TDVMA WILL TRADE LATER
10/19/2017 3:44:00 PM,2330293,5127,67,20,0505,NO START -20 MINS
10/21/2017 10:59:00 AM,2330184,6011,48,53,0505,NO START AT TERMINAL .BUS ST. TRUCK SENT. LOST EB TRIP. PAX ACCOMMODATED BY FOLLOWER LOSS== 53 MINUTES. START 1203.
10/21/2017 8:16:00 AM,2330131,1657,MALL,6,0305,AIR ISSUE //PULLED OUT LATE
10/20/2017 9:16:00 PM,2329947,9374,15L,29,0004,BURNING ELECTRICAL SMELL BAD ENOUGH FOR THE PASSENGERS TO ASK TO STOP SO THEY GET OFF/MLX11 TRADE/MECH REPORTS BRAKES OVERHEATED/ANOTHER MECH LIMPIN IT BACK TO PL
10/20/2017 5:17:00 PM,2329899,5193,225,30,0038,BUS MIRROR HIT TREE BRANCH
10/20/2017 7:25:00 PM,2329891,LRV130,101,4,3138,OPR IS GETTING A TCU FAULT WILL NOT CLEAR WITH A KEY OUT AND KEY IN HE SAID IT WAS ROLLING FREELY   CAB B
10/20/2017 2:00:00 PM,2329816,1501,FF,10,1005,OP CANT GET LIFT TO WORK WITH PAX ON LIFT //CALLED T TRUCK 316 TO CK OUT /// SENT BUS BACK TO BOULDER//HAD NEXT OP PULLOUT BUS
10/20/2017 3:06:00 PM,2329813,3916,77,83,0160,FLAT TIRE; DROPPED 2+ TRIPS; -83 MIN
10/20/2017 3:16:00 PM,2329779,LRV313,101,3,3106,ATS TRYING TO GET INTO N LEAD MARIP. RESET AT OSAGEý DID NOT WORK.   CAB B
10/20/2017 2:32:00 PM,2329759,5036,76,70,0310,LEAKING AIR FROM SEAT; 1.5 TRIPS; -70 MIN
10/20/2017 2:06:00 PM,2329758,5078,10,112,0510,BUS WOULD NOT GO INTO GEAR; -112 MIN
10/20/2017 2:00:00 PM,2329741,LRV316,101,4,3132,CONSIST WITH SPORADIC PRULP FAULT. OP REPORTS WHT LIGHT OFF / ON FROM CTR CAR. CUT AT LINC. LRV-316   CAB A
10/20/2017 2:00:00 PM,2329737,LRV312,101,8,3103,TWC ILLUMINATING AND TRAIN HAS PROPER SETTINGSý BUT NOT GETTING CALLS. BURYING CAB AT FLORIDA. LRV312B   CAB B
10/20/2017 12:27:00 PM,2329727,6253,133,35,0038,MIRROR LOOSE //CALLED EM TO GET TRUCK TO MEET//MIRROR CAME OFF FROM SIDE OF BUS // CALLED EM FOR TRADE // DONE AND RESPACED TO AMS FOR 137 TP//CANCELLED 1256 TRIP//
10/20/2017 6:13:00 AM,2329604,1503,LD,14,0022,LOW WATER LEVELý LOW COOLANTý CHECK ENGINEý COOLANT LEAK POURING OUTý BATTERY LIGHTý BO MAINTENANCE ADVISED. T205 RESPONDING. MLX/89 MAKING BUS TRADE. OPERATOR CONTINUED ON ROUTE L
10/20/2017 7:44:00 AM,2329551,LRV311,101,9,3133,MCB WENT OFF WITH WHITE LIGHTý BROUGHT TRAIN TO A STOP. KEYED OUT/UPý MCB OFF/ON. BEGAN ROLLING FREELY. STOPPED AGAIN SHORT OF BRWDY. CLASS B-FAULTý `ACCIDENTAL UNCOUPLING`. USED S
10/19/2017 9:20:00 PM,2329324,6334,12,10,0022,LOW COOLANT LIGHT BLINKS ON AND OFF/NO LEAKS/TRUCK MEET DOWNING 30TH/FIXED AND CONTINUING
10/19/2017 3:54:00 PM,2329265,6185,31,65,0405,COOLANT LEAK -65 MINS
10/19/2017 3:48:00 PM,2329246,6103,20,97,1350,ST/UPPER RADIATOR HOSE LEAK AND MIL LIGHT/EM TRUCK /PAX ACCOM BY FOLLOWER/NO LOOP AVAILABLE/MLX15 TRADE/RESPACE NREL 1753
10/19/2017 4:07:00 PM,2329195,3731,CV,11,0505,OPERATOR PULLED OUT LATE DUE TO A BATTERY PROBLEM AT PULL OUT. OPERATOR ARRIVED TO THE START TERMINAL AT 11 MINUTES LATE.
10/19/2017 2:25:00 PM,2329184,5126,4,19,0505,BUS WAS A NO START PULLED OUT LATE -19 MINS
10/19/2017 2:48:00 PM,2329167,LRV223,101,24,3132,TRN WITH NO FAULTS DEAD STICK. 2X LONG KEY DWN / UP. TCU A/B CUT OUT PULL INTO ELATI.   CAB A
10/19/2017 1:25:00 PM,2329130,5150,88,40,0022,WARNING LIGHT -40 MINS
10/19/2017 11:46:00 AM,2329112,9319,15L,90,0405,LEAKING COOLANT. TRK SENT BUS TO EM FOR TRD. RESP 132P
10/19/2017 6:28:00 AM,2328948,9389,73,7,0305,S23; PULLED OUT LATE DUE TO LOW PSI.
10/19/2017 5:07:00 AM,2328889,LRV139,101,5,3132,139ý NO FAULTS BUT TRAIN RECEIVED LARGE POWER BUMPS WHEN STARTING TO ACCELERATEý RECOMMENDED BY MECHANIC TO TRADE. NO OTHER TRAINS RECEIVED SIMILAR EFFECTS IN AREAý POWER SUB STATI
10/19/2017 1:19:00 AM,2328715,LRV129,101,5,3138,LRV # 129ý B END. HAS HAD MULTIPLE TCU FAULTS ON LAST TRIP. LRV CUT FROM CONSIST AT BROADWAY STATION AND RETURNED TO ELATI.   CAB B
10/18/2017 8:21:00 PM,2328691,5127,100,34,0610,BUS DIED; -34 MIN
10/18/2017 7:26:00 PM,2328660,LRV282,101,15,3114,THE DOORS WOULD NOT OPEN AT DAYTON FROM LEAD CAR 282B THE DOORS OPENED FROM THE OTHER END HAD TO DEBOARD PAX AND FILL THE SPACE FROM MARIPOSA.   CAB A
10/18/2017 4:07:00 PM,2328611,3944,120,25,0022,CHECK AND STOP ENGINE LIGHTS; DROPPED 1 TRIP; -27 MIN
10/18/2017 9:09:00 AM,2328395,5007,59,39,0510,PROBLEM WITH BATTERY COMPARTMENT; BURNING SMELL; DROPPED 1.5 TRIPS; -47 MIN
10/18/2017 4:38:00 AM,2328316,6069,105,118,0022,LOW COOLANT AND STOP ENGINE LIGHT IS ON BUS IS SIDE TRACKED EAST METRO MECHANIC NOTIFIED AND WILL SEND ASSISTANCE. RADIATOR IS LEAKING AND BUS WILL NEED TO BE TRADED. EAST METRO ME
10/18/2017 4:49:00 AM,2328229,6143,67,20,0012,PROBLEM WITH OP SEAT; DROPPED 1 TRIP; -20 MIN
10/17/2017 7:09:00 PM,2328044,5179,1,43,0610,ENGINE STALLED -43 MINS
10/17/2017 3:21:00 PM,2328027,3933,33,17,0038,FUEL FILETER DRAGGING ON GROUND? -17 MINS
10/17/2017 3:06:00 PM,2327975,1531,P,4,1005,LIFT INOPERABLE.
10/17/2017 3:10:00 PM,2327953,5152,11,61,0022,STOP ENGINE -61 MINS
10/17/2017 2:24:00 PM,2327885,1538,AA,40,0022,CHECK ENGINEý STOP ENGINEý AUDIBLE ALARMý NO LEAKSý NO BROKEN BELTSý SLOW POWER DRIVING TO THE TERMINAL. OPERATOR WAITING AT GATE B. T317 RESPONDING. MLX/9 TRADED OUT THE BUS. SEE
10/17/2017 8:53:00 AM,2327770,LRV231,101,10,3132,PROPULSION FAULTSý AT RESTRICTED SPEED. DEBOARDED PAX AT ORCHARD. USED 36 OOS PULL IN TRAIN TO FILL SPACE.   CAB B
10/17/2017 8:14:00 AM,2327761,3940,120,32,0022,LOW OIL LIGHT -32 MIN
10/17/2017 8:58:00 AM,2327743,5027,67,23,0610,ST/ BUS HAD A CHECK ENGINE AND A NO CHARGE LIGHT COME ONý DIED AND NOW WON`T RESTART TO TD/ 5005 TDLX TO PICK UP SPACE AT LITTLETON STATION 941A
10/17/2017 7:12:00 AM,2327742,5231,11,64,0022,WARNING LIGHT -64 MINS
10/17/2017 8:01:00 AM,2327724,5147,72,24,0160,TIRE FLAT -24 MINS
10/17/2017 5:47:00 AM,2327719,5236,36L,102,0022,CHECK ENGINE LIGHT -102 MINS
10/17/2017 7:01:00 AM,2327711,6284,131,45,0022,CHECK ENG AND NO CHARGE LIGHT/ GOING BACK FOR TRADE/ RESPACE TO NINE MILE PNR AT 826A
10/17/2017 4:32:00 AM,2327501,5261,135,26,0022,CHECK ENGINE LIGHT CAME ON WITH AN ALARMý OPERATOR STATED HE MIGHT HAVE A SMALL LEAKý FLUID UNKNOWNý WILL CONTINUE IN ROUTE/ OPERATOR WILL WAIT AT NINE MILE FOR T-TRUCK/ NEEDS TRAD
10/16/2017 4:49:00 PM,2327323,5177,52,42,0305,LOW AIR PRESSURE; -42 MIN
10/15/2017 1:21:00 PM,2326742,LRV125,107,15,3134,LRV 125-138 RECEIVING TCU AND BLOWER FAULTS THAT WILL NOT CLEAR. TRAINS ARE PARKED IN THE PEORIA TAIL TRACK.   CAB B
10/15/2017 12:53:00 AM,2326519,6014,16,39,0001,SEE PREV INC/ILL PAX WAS TRANSPORTED FROM THIS BUS/MEDICS CALLED LATER TO SAY THAT THE MAN HAD A CONTAGIOUS CASE OF MERSA AND THAT WE SHOULD TAKE THE BUS OUT OF SERVICE/BUS WAS AT
10/14/2017 1:55:00 PM,2326444,6141,21,72,0160,FLAT TIRE; TRADE; -72 MIN
